0.615254		0.759956		18.1053
0.551649		0.766172		1.38178
0.594149		0.73592		0.208364
0.500936		1.17427		-23.5344
0.394831		0.486532		14.5562
0.528386		1.3113		-0.779345
0.424045		0.841445		10.6071
0.792058		1.19264		-4.07466
0.550062		1.03908		-5.01888
0.428621		1.29386		-0.425554
0.568556		1.5586		-0.219415
0.607692		0.63132		2.55031
0.604254		1.3259		-0.456058
0.624914		0.968812		-2.68517
0.49538		0.748827		-0.0945777
0.608286		1.07658		-0.480849
0.543365		0.913936		-2.41366
0.609089		0.737484		1.14928
0.439056		1.67674		0.385262
0.400376		0.331679		-10.5798
0.574698		0.730692		-0.318925
0.6193		0.87299		-40.1007
0.606407		0.895026		-0.812625
0.58427		1.19856		-1.63755
0.545597		0.500401		-0.684517
0.425861		1.4189		-1.89146
0.443064		0.858742		1.15119
0.736281		1.05792		-0.409838
0.31201		0.932786		-2.30426
0.322932		1.59736		0.0348881
0.654461		0.916454		0.118328
0.516754		1.11891		0.842946
0.560066		0.913483		0.267233
0.517682		0.647543		10.0578
0.500468		1.05734		0.0528573
0.452136		0.901741		2.3676
0.422102		0.555119		1.50649
0.478086		1.03951		1.49864
0.533593		0.947333		-0.16009
0.421415		1.29196		1.52413
0.491844		0.715551		-0.0266506
0.395055		0.880754		-1.84354
0.526501		1.18709		-1.23081
0.384225		1.30216		0.569178
0.431743		1.09274		-0.217214
0.434109		1.08606		-0.780854
0.435349		1.11941		1.13775
0.320004		0.992181		-0.831854
0.578738		1.46932		-0.418906
0.596338		1.06698		0.362462
0.471217		0.872861		10.1597
0.604579		1.06385		0.0166151
0.492993		0.692822		-1.04996
0.377959		0.620812		0.570548
0.602731		0.70389		0.0556185
0.532612		0.914815		-0.315111
0.457465		1.02149		-0.337154
0.412247		0.96964		18.4777
0.688703		0.578399		-0.586649
0.501354		0.891225		-4.22202
0.524399		0.643147		-1.60008
0.397215		0.884022		1.71796
0.440447		0.88397		0.572254
0.403192		1.29882		0.271144
0.418159		0.935688		-0.504905
0.4569		0.694576		2.73255
0.539161		0.607237		-1.21192
0.53152		0.759157		0.595943
0.442087		1.24616		-1.40598
0.553674		0.879361		-1.67374
0.384594		0.830009		1.36659
0.486454		1.45591		-1.4848
0.600327		0.446364		-0.0483024
0.463511		0.749123		-0.425992
0.526963		1.49322		0.0821497
0.573998		0.662398		-0.209448
0.433878		1.26711		-0.511599
0.545681		0.80191		0.6911
0.53488		1.12454		15.9816
0.624261		0.665394		-0.10227
0.583393		0.66871		0.363349
0.482875		1.81287		-3.73552
0.577832		0.830762		-0.244985
0.611353		0.882489		8.79501
0.52953		1.39815		-3.57963
0.537293		1.12733		1.14154
0.452532		0.880777		-1.32958
0.539661		0.919273		0.502159
0.42494		0.31101		0.4165
0.562753		0.989026		0.765886
0.358247		0.482445		-0.310052
0.66818		0.943568		20.4329
0.620266		1.25686		0.794143
0.532423		0.775884		-0.0823364
0.426987		1.5696		0.999276
0.676658		1.22065		0.592623
0.499791		1.59997		-0.134362
0.486297		1.24812		0.90162
0.440215		0.971358		-0.824897
0.634304		0.658523		0.355903
0.480683		0.854836		-5.12079
0.472075		1.03474		22.5926
0.614526		1.56245		0.833507
0.41387		1.14121		-21.2172
0.393033		0.983355		-0.380853
0.447631		1.58746		-3.76899
0.514529		1.80528		16.1393
0.500922		0.836234		0.710487
0.346184		0.916146		11.1887
0.432799		0.65995		-0.509227
0.551936		0.906699		-47.9418
0.480182		1.27233		1.66344
0.500133		0.735759		-0.876845
0.642713		1.2359		-20.237
0.45564		0.744622		-0.438367
0.537804		1.04907		1.24663
0.499047		0.819841		35.9381
0.404497		0.845465		0.426481
0.548368		0.867932		-0.35433
0.500534		1.10925		-1.64657
0.487248		1.61641		0.0987049
0.553608		0.455917		0.930316
0.541256		0.848204		3.54913
0.539689		0.499923		-2.03594
0.516268		0.9161		0.160039
0.425689		0.71966		0.630881
0.558471		0.963524		-1.91998
0.499952		1.14942		0.767269
0.664879		0.713201		1.48568
0.404292		1.28513		-0.885215
0.529813		0.629855		-1.92493
0.369991		1.23135		-0.988309
0.632293		1.19161		0.174232
0.45439		0.924834		-0.624093
